"device_id","meldecode","meldeklasse","interndiagcode","kurztext_de","kurztext_2","kurztext_3","kurztext_4"
"1","81142","D","1766","Türen: +1 Tür 2L Wartungsanforderung","Двери: +1 треб. ТО дверь 2 Л","Поступило ДС 81142 Двери: +1 треб. ТО дверь 2 Л","Более не активно ДС 81142 Двери: +1 треб. ТО дверь 2 Л"
"1","81143","C","1767","Türen: +1 inkorrekte Stellung (2L)","Двери: +1 некорректное положение (2 Л)","Поступило ДС 81143 Двери: +1 некорректное положение (2 Л)","Более не активно ДС 81143 Двери: +1 некорректное положение (2 Л)"
"1","81144","M","1768","Türen: +1 Notöffnung (2L)","Двери: +1 аварийное открытие (2 Л)","Поступило ДС 81144 Двери: +1 аварийное открытие (2 Л)","Более не активно ДС 81144 Двери: +1 аварийное открытие (2 Л)"
"1","81145","I","2138","Türen: +1 mech. Sperren (2L)","Двери: +1 мех. блокирование (2 Л)","Поступило ДС 81145 Двери: +1 мех. блокирование (2 Л)","Более не активно ДС 81145 Двери: +1 мех. блокирование (2 Л)"
"1","81146","M","1769","Türen: +1 Tritt nicht eingeschoben (2L)","Двери: +1 не убрана ступенька (2 Л)","Поступило ДС 81146 Двери: +1 не убрана ступенька (2 Л)","Более не активно ДС 81146 Двери: +1 не убрана ступенька (2 Л)"
"1","81147","C","1770","Türen: +1 LSS ausgelegt (2L)","Двери: +1 выключен АЗВ (2 Л)","Поступило ДС 81147 Двери: +1 выключен АЗВ (2 Л)","Более не активно ДС 81147 Двери: +1 выключен АЗВ (2 Л)"
"1","81148","D","539","Türen: +1 Türmotorstrom","Двери: +1 ток двигателей","Поступило ДС 81148 Двери: +1 ток двигателей","Более не активно ДС 81148 Двери: +1 ток двигателей"
"1","81150","C","1771","Türen: +1 LSS für den Hublift ausgelöst","Двери: +1 сраб.АЗВ поезд. Лифта","Поступило ДС 81150 Двери: +1 сраб.АЗВ поезд. Лифта","Более не активно ДС 81150 Двери: +1 сраб.АЗВ поезд. Лифта"
"1","81151","C","1772","Türen: +1 mech. Sperren vom Hublift (2R)","Двери: +1 мех. блокирование лифта (2 П)","Поступило ДС 81151 Двери: +1 мех. блокирование лифта (2 П)","Более не активно ДС 81151 Двери: +1 мех. блокирование лифта (2 П)"
"1","81152","M","1773","Türen: +1 Hublift 2R aus der Ausgangsstellung ausgeschwenkt","Двери: +1 поездн. лифт 2П отклон. от исх. полож.","Поступило ДС 81152 Двери: +1 поездн. лифт 2П отклон. от исх. полож.","Более не активно ДС 81152 Двери: +1 поездн. лифт 2П отклон. от исх. полож."
"1","81160","C","1774","Türen: +1 LSS für den Hublift ausgelöst","Двери: +1 сраб.АЗВ поезд. лифта","Поступило ДС 81160 Двери: +1 сраб.АЗВ поезд. лифта","Более не активно ДС 81160 Двери: +1 сраб.АЗВ поезд. лифта"
"1","81161","C","1775","Türen: +1 mech. Sperren vom Hublift (2L)","Двери: +1 мех. блокирование лифта (2 Л)","Поступило ДС 81161 Двери: +1 мех. блокирование лифта (2 Л)","Более не активно ДС 81161 Двери: +1 мех. блокирование лифта (2 Л)"
"1","81162","M","1776","Türen: +1 Hublift 2L aus der Ausgangsstellung ausgeschwenkt","Двери: +1 поездн. лифт 2Л отклон. от исх. полож.","Поступило ДС 81162 Двери: +1 поездн. лифт 2Л отклон. от исх. полож.","Более не активно ДС 81162 Двери: +1 поездн. лифт 2Л отклон. от исх. полож."
"1","81201","M","1777","Türen: +2 Rampenanforderung (2L/ 2R)","Двери: +2 затребован пандус (2П/2Л) рамп","Поступило ДС 81201 Двери: +2 затребован пандус (2П/2Л) рамп","Более не активно ДС 81201 Двери: +2 затребован пандус (2П/2Л) рамп"
"1","81210","A","1778","Türen: +2 Ausfall (1R)","Двери: +2 неисправность (1 П) отказ","Поступило ДС 81210 Двери: +2 неисправность (1 П) отказ","Более не активно ДС 81210 Двери: +2 неисправность (1 П) отказ"
"1","81211","B","1779","Türen: +2 Störung (1R)","Двери: +2 неисправность (1 П)","Поступило ДС 81211 Двери: +2 неисправность (1 П)","Более не активно ДС 81211 Двери: +2 неисправность (1 П)"
"1","81212","D","1780","Türen: +2 Tür 1R Wartungsanforderung","Двери: +2 дверь 1 П треб. ТО","Поступило ДС 81212 Двери: +2 дверь 1 П треб. ТО","Более не активно ДС 81212 Двери: +2 дверь 1 П треб. ТО"
"1","81213","C","1781","Türen: +2 inkorrekte Stellung (1R)","Двери: +2 некорректное положение (1 П)","Поступило ДС 81213 Двери: +2 некорректное положение (1 П)","Более не активно ДС 81213 Двери: +2 некорректное положение (1 П)"
"1","81214","M","1782","Türen: +2 Notöffnung (1R)","Двери: +2 аварийное открытие (1 П)","Поступило ДС 81214 Двери: +2 аварийное открытие (1 П)","Более не активно ДС 81214 Двери: +2 аварийное открытие (1 П)"
"1","81215","I","2139","Türen: +2 mech. Sperren (1R)","Двери: +2 мех. блокирование (1 П)","Поступило ДС 81215 Двери: +2 мех. блокирование (1 П)","Более не активно ДС 81215 Двери: +2 мех. блокирование (1 П)"
"1","81216","M","1783","Türen: +2 Tritt nicht eingeschoben (1R)","Двери: +2 не убрана ступенька (1 П)","Поступило ДС 81216 Двери: +2 не убрана ступенька (1 П)","Более не активно ДС 81216 Двери: +2 не убрана ступенька (1 П)"
"1","81217","C","1784","Türen: +2 LSS ausgelegt (1R)","Двери: +2 выключен АЗВ (1 П)","Поступило ДС 81217 Двери: +2 выключен АЗВ (1 П)","Более не активно ДС 81217 Двери: +2 выключен АЗВ (1 П)"
"1","81218","D","541","Türen: +2 Türmotorstrom","Двери: +2 ток двигателей","Поступило ДС 81218 Двери: +2 ток двигателей","Более не активно ДС 81218 Двери: +2 ток двигателей"
"1","81220","A","1785","Türen: +2 Ausfall (1L)","Двери: +2 неисправность (1 Л) отказ","Поступило ДС 81220 Двери: +2 неисправность (1 Л) отказ","Более не активно ДС 81220 Двери: +2 неисправность (1 Л) отказ"
"1","81221","B","1786","Türen: +2 Störung (1L)","Двери: +2 неисправность (1 Л)","Поступило ДС 81221 Двери: +2 неисправность (1 Л)","Более не активно ДС 81221 Двери: +2 неисправность (1 Л)"
"1","81222","D","1787","Türen: +2 Tür 1L Wartungsanforderung","Двери: +2 дверь 1 Л треб. ТО","Поступило ДС 81222 Двери: +2 дверь 1 Л треб. ТО","Более не активно ДС 81222 Двери: +2 дверь 1 Л треб. ТО"
"1","81223","C","1788","Türen: +2 inkorrekte Stellung (1L)","Двери: +2 некорректное положение (1 Л)","Поступило ДС 81223 Двери: +2 некорректное положение (1 Л)","Более не активно ДС 81223 Двери: +2 некорректное положение (1 Л)"
"1","81224","M","1789","Türen: +2 Notöffnung (1L)","Двери: +2 аварийное открытие (1 Л)","Поступило ДС 81224 Двери: +2 аварийное открытие (1 Л)","Более не активно ДС 81224 Двери: +2 аварийное открытие (1 Л)"
"1","81225","I","2140","Türen: +2 mech. Sperren (1L)","Двери: +2 мех. блокирование (1 Л)","Поступило ДС 81225 Двери: +2 мех. блокирование (1 Л)","Более не активно ДС 81225 Двери: +2 мех. блокирование (1 Л)"
